"card_id","card_name","card_type","set_id","price_euros","rarity","artist"
"swsh4-119","Jirachi","Pokémon","swsh4",3.92,"Amazing Rare","Sanosuke Sakuma"
"swsh4-12","Shiftry","Pokémon","swsh4",0.11,"Rare","Uta"
"swsh4-120","Lucario","Pokémon","swsh4",0.15,"Rare","kodama"
"swsh4-121","Dialga","Pokémon","swsh4",0.33,"Rare Holo","Shin Nagasawa"
"swsh4-126","Aegislash V","Pokémon","swsh4",0.83,"Rare Holo V","aky CG Works"
"swsh4-127","Aegislash VMAX","Pokémon","swsh4",1.44,"Rare Holo VMAX","aky CG Works"
"swsh4-128","Magearna","Pokémon","swsh4",0.19,"Rare Holo","AKIRA EGAWA"
"swsh4-129","Duraludon","Pokémon","swsh4",0.32,"Rare Holo","kawayoo"
"swsh4-131","Snorlax","Pokémon","swsh4",2.97,"Rare Holo","Atsuko Nishida"
"swsh4-132","Lugia","Pokémon","swsh4",0.68,"Rare Holo","NC Empire"
"swsh4-137","Exploud","Pokémon","swsh4",0.08,"Rare","Shigenori Negishi"
"swsh4-138","Rayquaza","Pokémon","swsh4",6.87,"Amazing Rare","5ban Graphics"
"swsh4-14","Ninjask","Pokémon","swsh4",0.33,"Rare","Tomokazu Komiya"
"swsh4-140","Togekiss V","Pokémon","swsh4",0.75,"Rare Holo V","PLANETA Mochizuki"
"swsh4-141","Togekiss VMAX","Pokémon","swsh4",1.41,"Rare Holo VMAX","5ban Graphics"
"swsh4-142","Tornadus","Pokémon","swsh4",0.24,"Rare Holo","Masakazu Fukuda"
"swsh4-145","Toucannon","Pokémon","swsh4",0.15,"Rare","Sekio"
"swsh4-15","Shaymin","Pokémon","swsh4",0.32,"Rare Holo","Shibuzoh."
"swsh4-154","Leon","Trainer","swsh4",0.35,"Rare Holo","Ken Sugimori"
"swsh4-16","Genesect","Pokémon","swsh4",0.24,"Rare Holo","kawayoo"
"swsh4-166","Orbeetle V","Pokémon","swsh4",3.7,"Rare Ultra","5ban Graphics"
"swsh4-167","Zarude V","Pokémon","swsh4",4.11,"Rare Ultra","PLANETA Igarashi"
"swsh4-168","Talonflame V","Pokémon","swsh4",4.43,"Rare Ultra","Eske Yoshinob"
"swsh4-169","Galarian Darmanitan V","Pokémon","swsh4",3.63,"Rare Ultra","5ban Graphics"
"swsh4-170","Pikachu V","Pokémon","swsh4",21.45,"Rare Ultra","Saki Hayashiro"
"swsh4-171","Ampharos V","Pokémon","swsh4",4.51,"Rare Ultra","PLANETA Mochizuki"
"swsh4-172","Alakazam V","Pokémon","swsh4",3.25,"Rare Ultra","Ayaka Yoshida"
"swsh4-173","Coalossal V","Pokémon","swsh4",3.83,"Rare Ultra","5ban Graphics"
"swsh4-174","Galarian Sirfetch'd V","Pokémon","swsh4",2.3,"Rare Ultra","PLANETA Tsuji"
"swsh4-175","Drapion V","Pokémon","swsh4",3.52,"Rare Ultra","Eske Yoshinob"
"swsh4-176","Steelix V","Pokémon","swsh4",2.43,"Rare Ultra","Satoshi Shirai"
"swsh4-177","Aegislash V","Pokémon","swsh4",3.21,"Rare Ultra","aky CG Works"
"swsh4-178","Togekiss V","Pokémon","swsh4",5.35,"Rare Ultra","PLANETA Mochizuki"
"swsh4-179","Allister","Trainer","swsh4",5.4,"Rare Ultra","Sanosuke Sakuma"
"swsh4-180","Bea","Trainer","swsh4",8.84,"Rare Ultra","Hideki Ishikawa"
"swsh4-181","Beauty","Trainer","swsh4",6.86,"Rare Ultra","kirisAki"
"swsh4-182","Leon","Trainer","swsh4",8.88,"Rare Ultra","Hideki Ishikawa"
"swsh4-183","Nessa","Trainer","swsh4",9.34,"Rare Ultra","Ryuta Fuse"
"swsh4-184","Opal","Trainer","swsh4",3.48,"Rare Ultra","Naoki Saito"
"swsh4-185","Pokémon Center Lady","Trainer","swsh4",15.92,"Rare Ultra","Sanosuke Sakuma"
"swsh4-186","Orbeetle VMAX","Pokémon","swsh4",7.71,"Rare Rainbow","5ban Graphics"
"swsh4-187","Galarian Darmanitan VMAX","Pokémon","swsh4",6.22,"Rare Rainbow","5ban Graphics"
"swsh4-188","Pikachu VMAX","Pokémon","swsh4",90.63,"Rare Rainbow","aky CG Works"
"swsh4-189","Coalossal VMAX","Pokémon","swsh4",9.12,"Rare Rainbow","5ban Graphics"
"swsh4-190","Aegislash VMAX","Pokémon","swsh4",8.14,"Rare Rainbow","aky CG Works"
"swsh4-191","Togekiss VMAX","Pokémon","swsh4",10.24,"Rare Rainbow","5ban Graphics"
"swsh4-192","Allister","Trainer","swsh4",5.66,"Rare Rainbow","Sanosuke Sakuma"
"swsh4-193","Bea","Trainer","swsh4",5.4,"Rare Rainbow","Hideki Ishikawa"
"swsh4-194","Beauty","Trainer","swsh4",6.52,"Rare Rainbow","kirisAki"
"swsh4-195","Leon","Trainer","swsh4",8.33,"Rare Rainbow","Hideki Ishikawa"
"swsh4-196","Nessa","Trainer","swsh4",11.29,"Rare Rainbow","Ryuta Fuse"
"swsh4-197","Opal","Trainer","swsh4",4.63,"Rare Rainbow","Naoki Saito"
"swsh4-198","Galarian Obstagoon","Pokémon","swsh4",10.33,"Rare Secret","aky CG Works"
"swsh4-199","Oranguru","Pokémon","swsh4",8.7,"Rare Secret","PLANETA Mochizuki"
"swsh4-20","Orbeetle V","Pokémon","swsh4",0.77,"Rare Holo V","5ban Graphics"
"swsh4-200","Cape of Toughness","Trainer","swsh4",4.93,"Rare Secret","inose yukie"
"swsh4-201","Hero's Medal","Trainer","swsh4",4.75,"Rare Secret","Toyste Beach"
"swsh4-202","Memory Capsule","Trainer","swsh4",4.9,"Rare Secret","sadaji"
"swsh4-203","Telescopic Sight","Trainer","swsh4",4.87,"Rare Secret","Toyste Beach"
"swsh4-21","Orbeetle VMAX","Pokémon","swsh4",1.22,"Rare Holo VMAX","5ban Graphics"
"swsh4-22","Zarude V","Pokémon","swsh4",1.04,"Rare Holo V","PLANETA Igarashi"
"swsh4-25","Charizard","Pokémon","swsh4",6.67,"Rare","Ryuta Fuse"
"swsh4-26","Flareon","Pokémon","swsh4",0.55,"Rare","Eri Yamaki"
"swsh4-29","Talonflame V","Pokémon","swsh4",0.9,"Rare Holo V","Ryota Murayama"
"swsh4-3","Beedrill","Pokémon","swsh4",0.14,"Rare","KEIICHIRO ITO"
"swsh4-30","Vaporeon","Pokémon","swsh4",0.51,"Rare","kodama"
"swsh4-32","Wailord","Pokémon","swsh4",0.41,"Rare Holo","SATOSHI NAKAI"
"swsh4-35","Samurott","Pokémon","swsh4",0.16,"Rare","Shin Nagasawa"
"swsh4-36","Galarian Darmanitan V","Pokémon","swsh4",0.69,"Rare Holo V","5ban Graphics"
"swsh4-37","Galarian Darmanitan VMAX","Pokémon","swsh4",1.28,"Rare Holo VMAX","5ban Graphics"
"swsh4-39","Drednaw","Pokémon","swsh4",2.84,"Rare","Taira Akitsu"
"swsh4-42","Barraskewda","Pokémon","swsh4",0.14,"Rare","Akira Komayama"
"swsh4-43","Pikachu V","Pokémon","swsh4",2.97,"Rare Holo V","Saki Hayashiro"
"swsh4-44","Pikachu VMAX","Pokémon","swsh4",5.33,"Rare Holo VMAX","aky CG Works"
"swsh4-46","Electrode","Pokémon","swsh4",0.24,"Rare Holo","sui"
"swsh4-47","Jolteon","Pokémon","swsh4",0.55,"Rare","Mizue"
"swsh4-48","Zapdos","Pokémon","swsh4",0.37,"Rare Holo","AKIRA EGAWA"
"swsh4-49","Ampharos V","Pokémon","swsh4",1.4,"Rare Holo V","Ryuta Fuse"
"swsh4-5","Exeggutor","Pokémon","swsh4",0.08,"Rare","miki kudo"
"swsh4-50","Raikou","Pokémon","swsh4",3.9,"Amazing Rare","Hideki Ishikawa"
"swsh4-52","Manectric","Pokémon","swsh4",0.06,"Rare","SATOSHI NAKAI"
"swsh4-59","Eelektross","Pokémon","swsh4",0.07,"Rare","tetsuya koizumi"
"swsh4-60","Zekrom","Pokémon","swsh4",0.4,"Rare Holo","hatachu"
"swsh4-61","Zeraora","Pokémon","swsh4",0.47,"Rare Holo","so-taro"
"swsh4-64","Clefable","Pokémon","swsh4",0.16,"Rare","Saya Tsuruta"
"swsh4-66","Shedinja","Pokémon","swsh4",0.18,"Rare","Tomokazu Komiya"
"swsh4-68","Banette","Pokémon","swsh4",0.19,"Rare","kodama"
"swsh4-7","Yanmega","Pokémon","swsh4",0.17,"Rare","Uta"
"swsh4-71","Dusknoir","Pokémon","swsh4",0.3,"Rare Holo","Shigenori Negishi"
"swsh4-76","Whimsicott","Pokémon","swsh4",0.15,"Rare","Naoyo Kimura"
"swsh4-78","Xerneas","Pokémon","swsh4",0.28,"Rare Holo","Kagemaru Himeno"
"swsh4-79","Diancie","Pokémon","swsh4",0.22,"Rare Holo","Sanosuke Sakuma"
"swsh4-81","Alcremie","Pokémon","swsh4",0.14,"Rare","Kagemaru Himeno"
"swsh4-82","Zacian","Pokémon","swsh4",1.98,"Amazing Rare","Shin Nagasawa"
"swsh4-84","Quagsire","Pokémon","swsh4",0.1,"Rare","otumami"
"swsh4-87","Donphan","Pokémon","swsh4",0.14,"Rare","Hasegawa Saki"
"swsh4-89","Regirock","Pokémon","swsh4",0.37,"Rare Holo","nagimiso"
"swsh4-9","Celebi","Pokémon","swsh4",3.49,"Amazing Rare","5ban Graphics"
"swsh4-92","Terrakion","Pokémon","swsh4",0.12,"Rare","NC Empire"
"swsh4-93","Zygarde","Pokémon","swsh4",0.48,"Rare Holo","Ryuta Fuse"
"swsh4-95","Lycanroc","Pokémon","swsh4",0.16,"Rare","Anesaki Dynamic"
"swsh4-97","Mudsdale","Pokémon","swsh4",0.25,"Rare","tetsuya koizumi"
"swsh4-98","Coalossal V","Pokémon","swsh4",0.86,"Rare Holo V","5ban Graphics"
"swsh4-99","Coalossal VMAX","Pokémon","swsh4",1.76,"Rare Holo VMAX","5ban Graphics"
"swsh45-10","Dhelmise VMAX","Pokémon","swsh45",1.15,"Rare Holo VMAX","PLANETA Mochizuki"
"swsh45-13","Rillaboom","Pokémon","swsh45",0.15,"Rare Holo","Anesaki Dynamic"
"swsh45-16","Zarude","Pokémon","swsh45",0.05,"Rare","Kouki Saitou"
"swsh45-17","Reshiram","Pokémon","swsh45",1.3,"Amazing Rare","PLANETA Tsuji"
"swsh45-18","Cinderace V","Pokémon","swsh45",0.74,"Rare Holo V","5ban Graphics"
"swsh45-19","Cinderace VMAX","Pokémon","swsh45",1.92,"Rare Holo VMAX","PLANETA Mochizuki"
"swsh45-2","Yanmega","Pokémon","swsh45",0.04,"Rare","Souichirou Gunjima"
"swsh45-21","Kyogre","Pokémon","swsh45",1.26,"Amazing Rare","Anesaki Dynamic"
"swsh45-24","Manaphy","Pokémon","swsh45",0.08,"Rare","Narumi Sato"
"swsh45-25","Volcanion","Pokémon","swsh45",0.17,"Rare","nagimiso"
"swsh45-27","Drednaw","Pokémon","swsh45",0.06,"Rare","Masakazu Fukuda"
"swsh45-3","Celebi","Pokémon","swsh45",0.12,"Rare","Yuu Nishida"
"swsh45-30","Frosmoth","Pokémon","swsh45",0.26,"Rare Holo","Kagemaru Himeno"
"swsh45-33","Luxray","Pokémon","swsh45",0.21,"Rare Holo","Hasuno"
"swsh45-37","Morpeko V","Pokémon","swsh45",0.83,"Rare Holo V","5ban Graphics"
"swsh45-38","Morpeko VMAX","Pokémon","swsh45",1.48,"Rare Holo VMAX","PLANETA Mochizuki"
"swsh45-39","Indeedee V","Pokémon","swsh45",0.8,"Rare Holo V","5ban Graphics"
"swsh45-42","Galarian Weezing","Pokémon","swsh45",0.16,"Rare Holo","Mitsuhiro Arita"
"swsh45-44","Crobat V","Pokémon","swsh45",0.77,"Rare Holo V","PLANETA Mochizuki"
"swsh45-45","Crobat VMAX","Pokémon","swsh45",1.15,"Rare Holo VMAX","PLANETA Tsuji"
"swsh45-46","Yveltal","Pokémon","swsh45",1.21,"Amazing Rare","Hasuno"
"swsh45-48","Thievul","Pokémon","swsh45",0.15,"Rare Holo","Hideki Ishikawa"
"swsh45-50","Ditto V","Pokémon","swsh45",0.76,"Rare Holo V","Saki Hayashiro"
"swsh45-51","Ditto VMAX","Pokémon","swsh45",1.36,"Rare Holo VMAX","PLANETA Tsuji"
"swsh45-53","Greedent V","Pokémon","swsh45",0.55,"Rare Holo V","PLANETA Igarashi"
"swsh45-54","Cramorant V","Pokémon","swsh45",0.77,"Rare Holo V","aky CG Works"
"swsh45-55","Cramorant VMAX","Pokémon","swsh45",1.45,"Rare Holo VMAX","PLANETA Tsuji"
"swsh45-56","Indeedee","Pokémon","swsh45",0.13,"Rare Holo","Souichirou Gunjima"
"swsh45-58","Boss's Orders","Trainer","swsh45",0.27,"Rare","Ryuta Fuse"
"swsh45-60","Professor's Research","Trainer","swsh45",0.2,"Rare","Hideki Ishikawa"
"swsh45-64","Alcremie V","Pokémon","swsh45",1.93,"Rare Ultra","Ayaka Yoshida"
"swsh45-65","Ball Guy","Trainer","swsh45",1.85,"Rare Ultra","Hitoshi Ariga"
"swsh45-66","Bird Keeper","Trainer","swsh45",2.29,"Rare Ultra","Hideki Ishikawa"
"swsh45-67","Cara Liss","Trainer","swsh45",2.09,"Rare Ultra","Hitoshi Ariga"
"swsh45-68","Gym Trainer","Trainer","swsh45",1.63,"Rare Ultra","nagimiso"
"swsh45-69","Piers","Trainer","swsh45",2.22,"Rare Ultra","Megumi Mizutani"
"swsh45-70","Poké Kid","Trainer","swsh45",3.73,"Rare Ultra","Sanosuke Sakuma"
"swsh45-71","Rose","Trainer","swsh45",1.96,"Rare Ultra","Megumi Mizutani"
"swsh45-72","Skyla","Trainer","swsh45",8.45,"Rare Ultra","kirisAki"
"swsh45-73","Alcremie VMAX","Pokémon","swsh45",1.92,"Rare Rainbow","5ban Graphics"
"swsh45-8","Decidueye","Pokémon","swsh45",0.21,"Rare Holo","Ryota Murayama"
"swsh45-9","Dhelmise V","Pokémon","swsh45",0.74,"Rare Holo V","Eske Yoshinob"
"swsh45sv-SV001","Rowlet","Pokémon","swsh45sv",1.97,"Rare Shiny","Akira Komayama"
"swsh45sv-SV002","Dartrix","Pokémon","swsh45sv",4.71,"Rare Shiny","Masakazu Fukuda"
"swsh45sv-SV003","Decidueye","Pokémon","swsh45sv",4.93,"Rare Shiny","nagimiso"
"swsh45sv-SV004","Grookey","Pokémon","swsh45sv",1.99,"Rare Shiny","Sanosuke Sakuma"
"swsh45sv-SV005","Thwackey","Pokémon","swsh45sv",2.71,"Rare Shiny","tetsuya koizumi"
"swsh45sv-SV006","Rillaboom","Pokémon","swsh45sv",3.96,"Rare Shiny","Ryuta Fuse"
"swsh45sv-SV007","Blipbug","Pokémon","swsh45sv",2.63,"Rare Shiny","Kyoko Umemoto"
"swsh45sv-SV008","Dottler","Pokémon","swsh45sv",2.97,"Rare Shiny","tetsuya koizumi"
"swsh45sv-SV009","Orbeetle","Pokémon","swsh45sv",3.82,"Rare Shiny","SATOSHI NAKAI"
"swsh45sv-SV010","Gossifleur","Pokémon","swsh45sv",3.28,"Rare Shiny","Kyoko Umemoto"
"swsh45sv-SV011","Eldegoss","Pokémon","swsh45sv",2.89,"Rare Shiny","Mizue"
"swsh45sv-SV012","Applin","Pokémon","swsh45sv",3.19,"Rare Shiny","otumami"
"swsh45sv-SV013","Flapple","Pokémon","swsh45sv",3.17,"Rare Shiny","Shigenori Negishi"
"swsh45sv-SV014","Appletun","Pokémon","swsh45sv",4.15,"Rare Shiny","Kouki Saitou"
"swsh45sv-SV015","Scorbunny","Pokémon","swsh45sv",1.71,"Rare Shiny","MAHOU"
"swsh45sv-SV016","Raboot","Pokémon","swsh45sv",5.3,"Rare Shiny","Lee HyunJung"
"swsh45sv-SV017","Cinderace","Pokémon","swsh45sv",5.13,"Rare Shiny","Hitoshi Ariga"
"swsh45sv-SV018","Sizzlipede","Pokémon","swsh45sv",2.17,"Rare Shiny","Shigenori Negishi"
"swsh45sv-SV019","Centiskorch","Pokémon","swsh45sv",3.18,"Rare Shiny","SATOSHI NAKAI"
"swsh45sv-SV020","Galarian Mr. Mime","Pokémon","swsh45sv",2.66,"Rare Shiny","Masakazu Fukuda"
"swsh45sv-SV021","Galarian Mr. Rime","Pokémon","swsh45sv",1.36,"Rare Shiny","Hideki Ishikawa"
"swsh45sv-SV022","Suicune","Pokémon","swsh45sv",15.98,"Rare Shiny","Kagemaru Himeno"
"swsh45sv-SV023","Galarian Darumaka","Pokémon","swsh45sv",3.05,"Rare Shiny","SATOSHI NAKAI"
"swsh45sv-SV024","Galarian Darmanitan","Pokémon","swsh45sv",1.86,"Rare Shiny","nagimiso"
"swsh45sv-SV025","Sobble","Pokémon","swsh45sv",1.64,"Rare Shiny","Saya Tsuruta"
"swsh45sv-SV026","Drizzile","Pokémon","swsh45sv",6.18,"Rare Shiny","Ryuta Fuse"
"swsh45sv-SV027","Inteleon","Pokémon","swsh45sv",5.66,"Rare Shiny","nagimiso"
"swsh45sv-SV028","Chewtle","Pokémon","swsh45sv",2.81,"Rare Shiny","otumami"
"swsh45sv-SV029","Drednaw","Pokémon","swsh45sv",2.83,"Rare Shiny","Shin Nagasawa"
"swsh45sv-SV030","Cramorant","Pokémon","swsh45sv",1.2,"Rare Shiny","Akira Komayama"
"swsh45sv-SV031","Arrokuda","Pokémon","swsh45sv",2.25,"Rare Shiny","Shigenori Negishi"
"swsh45sv-SV032","Barraskewda","Pokémon","swsh45sv",2.3,"Rare Shiny","Misa Tsutsui"
"swsh45sv-SV033","Snom","Pokémon","swsh45sv",1.43,"Rare Shiny","Yumi"
"swsh45sv-SV034","Frosmoth","Pokémon","swsh45sv",3.87,"Rare Shiny","Akira Komayama"
"swsh45sv-SV035","Eiscue","Pokémon","swsh45sv",3.6,"Rare Shiny","Shigenori Negishi"
"swsh45sv-SV036","Dracovish","Pokémon","swsh45sv",3.01,"Rare Shiny","SATOSHI NAKAI"
"swsh45sv-SV037","Arctovish","Pokémon","swsh45sv",3.05,"Rare Shiny","Masakazu Fukuda"
"swsh45sv-SV038","Rotom","Pokémon","swsh45sv",4.09,"Rare Shiny","kirisAki"
"swsh45sv-SV039","Yamper","Pokémon","swsh45sv",4.91,"Rare Shiny","sowsow"
"swsh45sv-SV040","Boltund","Pokémon","swsh45sv",3.41,"Rare Shiny","Kagemaru Himeno"
"swsh45sv-SV041","Toxel","Pokémon","swsh45sv",2.54,"Rare Shiny","Kouki Saitou"
"swsh45sv-SV042","Toxtricity","Pokémon","swsh45sv",1.59,"Rare Shiny","Hideki Ishikawa"
"swsh45sv-SV043","Pincurchin","Pokémon","swsh45sv",2.53,"Rare Shiny","Motofumi Fujiwara"
"swsh45sv-SV044","Morpeko","Pokémon","swsh45sv",4.79,"Rare Shiny","Akira Komayama"
"swsh45sv-SV045","Dracozolt","Pokémon","swsh45sv",2.86,"Rare Shiny","Shin Nagasawa"
"swsh45sv-SV046","Arctozolt","Pokémon","swsh45sv",2.53,"Rare Shiny","nagimiso"
"swsh45sv-SV047","Galarian Ponyta","Pokémon","swsh45sv",7.13,"Rare Shiny","Sanosuke Sakuma"
"swsh45sv-SV048","Galarian Rapidash","Pokémon","swsh45sv",8.04,"Rare Shiny","Kagemaru Himeno"
"swsh45sv-SV049","Galarian Corsola","Pokémon","swsh45sv",3.08,"Rare Shiny","Mizue"
"swsh45sv-SV050","Galarian Cursola","Pokémon","swsh45sv",3.44,"Rare Shiny","Shin Nagasawa"
"swsh45sv-SV051","Dedenne","Pokémon","swsh45sv",1.79,"Rare Shiny","Mizue"
"swsh45sv-SV052","Sinistea","Pokémon","swsh45sv",2.95,"Rare Shiny","MAHOU"
"swsh45sv-SV053","Polteageist","Pokémon","swsh45sv",1.11,"Rare Shiny","Sanosuke Sakuma"
"swsh45sv-SV054","Hatenna","Pokémon","swsh45sv",2.8,"Rare Shiny","otumami"
"swsh45sv-SV055","Hattrem","Pokémon","swsh45sv",2.71,"Rare Shiny","Lee HyunJung"
"swsh45sv-SV056","Hatterene","Pokémon","swsh45sv",1.68,"Rare Shiny","Akira Komayama"
"swsh45sv-SV057","Milcery","Pokémon","swsh45sv",2.98,"Rare Shiny","Motofumi Fujiwara"
"swsh45sv-SV058","Alcremie","Pokémon","swsh45sv",3.11,"Rare Shiny","MAHOU"
"swsh45sv-SV059","Indeedee","Pokémon","swsh45sv",2.76,"Rare Shiny","Saya Tsuruta"
"swsh45sv-SV060","Dreepy","Pokémon","swsh45sv",0.2,"Rare Shiny","Masakazu Fukuda"
"swsh45sv-SV061","Drakloak","Pokémon","swsh45sv",3.32,"Rare Shiny","tetsuya koizumi"
"swsh45sv-SV062","Dragapult","Pokémon","swsh45sv",1.52,"Rare Shiny","Naoki Saito"
"swsh45sv-SV063","Galarian Farfetch'd","Pokémon","swsh45sv",3.75,"Rare Shiny","Kagemaru Himeno"
"swsh45sv-SV064","Galarian Sirfetch'd","Pokémon","swsh45sv",1.74,"Rare Shiny","Kouki Saitou"
"swsh45sv-SV065","Galarian Yamask","Pokémon","swsh45sv",2.62,"Rare Shiny","sowsow"
"swsh45sv-SV066","Galarian Runerigus","Pokémon","swsh45sv",2.07,"Rare Shiny","Shin Nagasawa"
"swsh45sv-SV067","Rolycoly","Pokémon","swsh45sv",2.66,"Rare Shiny","Shigenori Negishi"
"swsh45sv-SV068","Carkol","Pokémon","swsh45sv",2.75,"Rare Shiny","tetsuya koizumi"
"swsh45sv-SV069","Coalossal","Pokémon","swsh45sv",3.15,"Rare Shiny","nagimiso"
"swsh45sv-SV070","Silicobra","Pokémon","swsh45sv",2.51,"Rare Shiny","Akira Komayama"
"swsh45sv-SV071","Sandaconda","Pokémon","swsh45sv",2.16,"Rare Shiny","Shin Nagasawa"
"swsh45sv-SV072","Clobbopus","Pokémon","swsh45sv",2.66,"Rare Shiny","Kyoko Umemoto"
"swsh45sv-SV073","Grapploct","Pokémon","swsh45sv",3.11,"Rare Shiny","Masakazu Fukuda"
"swsh45sv-SV074","Falinks","Pokémon","swsh45sv",1.03,"Rare Shiny","Kouki Saitou"
"swsh45sv-SV075","Stonjourner","Pokémon","swsh45sv",1.81,"Rare Shiny","Hitoshi Ariga"
"swsh45sv-SV076","Koffing","Pokémon","swsh45sv",4.77,"Rare Shiny","Yumi"
"swsh45sv-SV077","Galarian Weezing","Pokémon","swsh45sv",3.23,"Rare Shiny","Kouki Saitou"
"swsh45sv-SV078","Galarian Zigzagoon","Pokémon","swsh45sv",1.43,"Rare Shiny","Misa Tsutsui"
"swsh45sv-SV079","Galarian Linoone","Pokémon","swsh45sv",2.53,"Rare Shiny","Shin Nagasawa"
"swsh45sv-SV080","Galarian Obstagoon","Pokémon","swsh45sv",2.76,"Rare Shiny","Ryuta Fuse"
"swsh45sv-SV081","Nickit","Pokémon","swsh45sv",1.63,"Rare Shiny","Saya Tsuruta"
"swsh45sv-SV082","Thievul","Pokémon","swsh45sv",2.8,"Rare Shiny","Kagemaru Himeno"
"swsh45sv-SV083","Impidimp","Pokémon","swsh45sv",2.73,"Rare Shiny","Misa Tsutsui"
"swsh45sv-SV084","Morgrem","Pokémon","swsh45sv",2.69,"Rare Shiny","SATOSHI NAKAI"
"swsh45sv-SV085","Grimmsnarl","Pokémon","swsh45sv",3.8,"Rare Shiny","Kouki Saitou"
"swsh45sv-SV086","Galarian Meowth","Pokémon","swsh45sv",3.34,"Rare Shiny","Shigenori Negishi"
"swsh45sv-SV087","Galarian Perrserker","Pokémon","swsh45sv",2.85,"Rare Shiny","Ryuta Fuse"
"swsh45sv-SV088","Galarian Stunfisk","Pokémon","swsh45sv",2.84,"Rare Shiny","tetsuya koizumi"
"swsh45sv-SV089","Corviknight","Pokémon","swsh45sv",1.47,"Rare Shiny","kirisAki"
"swsh45sv-SV090","Cufant","Pokémon","swsh45sv",3.45,"Rare Shiny","sowsow"
"swsh45sv-SV091","Copperajah","Pokémon","swsh45sv",1.45,"Rare Shiny","Shin Nagasawa"
"swsh45sv-SV092","Duraludon","Pokémon","swsh45sv",2.85,"Rare Shiny","Souichirou Gunjima"
"swsh45sv-SV093","Minccino","Pokémon","swsh45sv",3.73,"Rare Shiny","MAHOU"
"swsh45sv-SV094","Cinccino","Pokémon","swsh45sv",4.03,"Rare Shiny","kirisAki"
"swsh45sv-SV095","Ducklett","Pokémon","swsh45sv",2.98,"Rare Shiny","Kyoko Umemoto"
"swsh45sv-SV096","Swanna","Pokémon","swsh45sv",3.07,"Rare Shiny","Kagemaru Himeno"
"swsh45sv-SV097","Bunnelby","Pokémon","swsh45sv",1.19,"Rare Shiny","Misa Tsutsui"
"swsh45sv-SV098","Oranguru","Pokémon","swsh45sv",3.11,"Rare Shiny","nagimiso"
"swsh45sv-SV099","Skwovet","Pokémon","swsh45sv",3.29,"Rare Shiny","Naoki Saito"
"swsh45sv-SV100","Greedent","Pokémon","swsh45sv",3.53,"Rare Shiny","Hideki Ishikawa"
"swsh45sv-SV101","Rookidee","Pokémon","swsh45sv",3.14,"Rare Shiny","Lee HyunJung"
"swsh45sv-SV102","Corvisquire","Pokémon","swsh45sv",2.93,"Rare Shiny","Masakazu Fukuda"
"swsh45sv-SV103","Wooloo","Pokémon","swsh45sv",1.49,"Rare Shiny","Kyoko Umemoto"
"swsh45sv-SV104","Dubwool","Pokémon","swsh45sv",2.84,"Rare Shiny","Kouki Saitou"
"swsh45sv-SV105","Rillaboom V","Pokémon","swsh45sv",1.06,"Rare Holo V","5ban Graphics"
"swsh45sv-SV106","Rillaboom VMAX","Pokémon","swsh45sv",2.44,"Rare Holo VMAX","5ban Graphics"
"swsh45sv-SV107","Charizard VMAX","Pokémon","swsh45sv",105.37,"Rare Holo VMAX","aky CG Works"
"swsh45sv-SV108","Centiskorch V","Pokémon","swsh45sv",1.59,"Rare Holo V","5ban Graphics"
"swsh45sv-SV109","Centiskorch VMAX","Pokémon","swsh45sv",2.08,"Rare Holo VMAX","5ban Graphics"
"swsh45sv-SV110","Lapras V","Pokémon","swsh45sv",2.84,"Rare Holo V","5ban Graphics"
"swsh45sv-SV111","Lapras VMAX","Pokémon","swsh45sv",3.97,"Rare Holo VMAX","5ban Graphics"
"swsh45sv-SV112","Toxtricity V","Pokémon","swsh45sv",1.26,"Rare Holo V","5ban Graphics"
"swsh45sv-SV113","Toxtricity VMAX","Pokémon","swsh45sv",2.29,"Rare Holo VMAX","5ban Graphics"
"swsh45sv-SV114","Indeedee V","Pokémon","swsh45sv",1.41,"Rare Holo V","5ban Graphics"
"swsh45sv-SV115","Falinks V","Pokémon","swsh45sv",1.4,"Rare Holo V","aky CG Works"
"swsh45sv-SV116","Grimmsnarl V","Pokémon","swsh45sv",1.65,"Rare Holo V","PLANETA Mochizuki"
"swsh45sv-SV117","Grimmsnarl VMAX","Pokémon","swsh45sv",3.14,"Rare Holo VMAX","5ban Graphics"
"swsh45sv-SV118","Ditto V","Pokémon","swsh45sv",2.18,"Rare Holo V","Saki Hayashiro"
"swsh45sv-SV119","Ditto VMAX","Pokémon","swsh45sv",3.81,"Rare Holo VMAX","PLANETA Tsuji"
"swsh45sv-SV120","Dubwool V","Pokémon","swsh45sv",1.42,"Rare Holo V","5ban Graphics"
"swsh45sv-SV121","Eternatus V","Pokémon","swsh45sv",3.25,"Rare Secret","5ban Graphics"
"swsh45sv-SV122","Eternatus VMAX","Pokémon","swsh45sv",4.17,"Rare Secret","5ban Graphics"
"swsh5-102","Bronzong","Pokémon","swsh5",0.27,"Rare Holo","Hasuno"
"swsh5-107","Aegislash","Pokémon","swsh5",0.39,"Rare Holo","miki kudo"
"swsh5-108","Aegislash","Pokémon","swsh5",0.11,"Rare","Naoyo Kimura"
"swsh5-109","Corviknight V","Pokémon","swsh5",1.15,"Rare Holo V","PLANETA Mochizuki"
"swsh5-110","Corviknight VMAX","Pokémon","swsh5",1.93,"Rare Holo VMAX","PLANETA Mochizuki"
